Date,Open,High,Low,Close,Volume
2020-02-03,23297.09,23466.34,23218.72,23460.01,363184156
2020-02-04,23572.77,23900.76,23542.06,23844.85,479889430
2020-02-05,23815.72,24270.46,23745.98,24236.63,564240960
2020-02-06,24347.99,24513.81,24338.09,24490.35,531888092
2020-02-07,24465.18,24523.42,24371.83,24478.32,411437033
2020-02-10,24437.06,24585.13,24388.88,24507.7,297204431
2020-02-11,24616.66,24762.66,24533.75,24688.89,405685422
2020-02-12,24738.21,24901.59,24734.87,24861.28,462480119
2020-02-13,24769.05,24892.15,24588.46,24892.15,526068029
2020-02-14,24942.1,24983.12,24831.96,24867.01,341383922
2020-02-17,24961.76,25120.54,24903,25120.54,315460034
2020-02-18,24985.71,25389.46,24969.75,25223.51,737036328
2020-02-19,25352.69,25483.05,25271.72,25477.55,464703026
2020-02-20,25414.77,25419.96,25080.16,25080.16,445153932
2020-02-21,24979.32,25129.98,24670.24,24773.15,638705514
2020-02-24,23918.6,24005.21,23255.26,23427.19,977128319
2020-02-25,23585.59,23630.43,23046.19,23090.44,664950840
2020-02-26,22961.01,23599.85,22637.93,23422.54,737756956
2020-02-27,22968.63,23077.82,22479.6,22799.37,781145912
2020-02-28,22058.99,22334.72,21697.94,21984.21,1052025558
2020-03-02,22333.17,22361.13,21118.83,21655.09,924414459
2020-03-03,22116.28,22340.46,21651.36,21748.2,799970691
2020-03-04,21739.8,22204.01,21499.93,21946.03,724365259
2020-03-05,22011.67,22034.94,21362.09,21554.88,772854710
2020-03-06,20986.89,21151.36,20624.42,20799.89,864917486
2020-03-09,20780.87,20780.87,18346.4,18475.91,1272046596
2020-03-10,18653.9,19174.77,17771.88,17870.18,1096966366
2020-03-11,18171.76,18410.29,17674.69,17928.64,916163284
2020-03-12,17654.04,17659.86,14894.44,14894.44,1535614359
2020-03-13,15108.11,17545.44,15106.6,15954.29,1267823870
2020-03-16,15697.47,15699.27,14153.09,14980.34,1218842042
2020-03-17,15420.49,15809.66,14695.72,15314.77,1041111820
2020-03-18,14985.81,15438.23,14791.72,15120.48,796190290
2020-03-19,15417.2,15844.08,15038.08,15466.97,1016984630
2020-03-20,15772.98,16180.17,15616.9,15731.85,1222210580
2020-03-23,15318.26,15788.7,15091.98,15559.8,768024627
2020-03-24,15977.53,16948.6,15969.74,16948.6,847365989
2020-03-25,17246.83,17830.36,16581.76,17243.68,906278779
2020-03-26,16876.51,17369.38,16834.79,17369.38,712229572
2020-03-27,17039.45,17283.44,16666.74,16822.59,590902148
2020-03-30,16855.94,16925.07,16312.9,16872.41,551307029
2020-03-31,17096.96,17292.15,16694.89,17050.94,698055431
2020-04-01,16600.06,16845.15,16500.42,16544.97,515027395
2020-04-02,16660.09,16878.3,16413.72,16834.03,580523354
2020-04-03,16742.07,16791.08,16384.35,16384.35,547565418
2020-04-06,16769.13,17053.91,16764.81,17039.31,528126649
2020-04-07,17587.81,17887.12,17177.73,17411.72,679854299
2020-04-08,17212.38,17405.79,17196.03,17380.82,476312896
2020-04-09,17685.56,17756.01,17360.48,17621.62,553979387
2020-04-14,17821.88,17831.01,17507.07,17558.43,443873048
2020-04-15,17454.94,17543.27,16719.07,16719.07,536650664
2020-04-16,17003.45,17160.91,16729.63,16768.14,453153585
2020-04-17,17152.83,17307.65,16963.93,17055.47,469218281
2020-04-20,17144.35,17155.39,16785.73,17064.14,339570666
2020-04-21,16811.87,16934.52,16450.85,16450.85,401986511
2020-04-22,16615,16770.44,16555.34,16765.28,347495891
2020-04-23,16925.36,17145.44,16778.15,17011.11,392978346
2020-04-24,16640.17,17155.11,16640.17,16858.89,349284502
2020-04-27,17313.48,17380.21,17163.85,17380.21,307768089
2020-04-28,17428,17940.84,17413,17677.15,496793089
2020-04-29,17615.96,18075.65,17608.52,18067.29,477978478
2020-04-30,18209.12,18302.85,17654.66,17690.49,597318516
2020-05-04,17156.75,17344.68,17035.61,17035.61,430626364
2020-05-05,17288.82,17389.78,17082.28,17387.38,413814974
2020-05-06,17368.27,17500.04,17145.54,17159.31,330052897
2020-05-07,17255.87,17362.61,17093.81,17245.04,360975426
2020-05-08,17416.29,17461.62,17254.41,17439.3,242317836
2020-05-11,17602.38,17678.47,17307.11,17381.36,279808510
2020-05-12,17394.25,17601.87,17394.25,17559.32,323340095
2020-05-13,17353.51,17426.98,17183.44,17183.44,370538635
2020-05-14,17065.77,17177.43,16551.28,16867.76,435987243
2020-05-15,17054.58,17124.4,16792.28,16852.35,350474397
2020-05-18,16998.15,17446.38,16953.43,17401.45,409926861
2020-05-19,17578.93,17612.89,16929.09,17034.54,837116167
2020-05-20,16989.95,17248.06,16674.31,17213.11,802296744
2020-05-21,16986.6,17283.74,16950.47,17087.06,468260796
2020-05-22,16905.27,17385.79,16820.05,17316.29,488722359
2020-05-25,17450.93,17595.9,17304.44,17595.9,275240038
2020-05-26,17796.2,17893.95,17696.99,17860.46,565674876
2020-05-27,17861.11,18227.99,17736.86,17910.25,796359110
2020-05-28,18081.3,18414.02,18045.83,18351.16,616898422
2020-05-29,18192.98,18390.61,18149.31,18197.56,731191666
2020-06-01,18437.4,18531.29,18236.52,18523.71,459197236
2020-06-02,18676.21,19052.57,18568.78,18971.09,612512801
2020-06-03,19204.21,19641.81,19171.43,19641.81,828030672
2020-06-04,19519.67,19848.62,19391.33,19634.03,814390185
2020-06-05,19904.32,20198.07,19868.87,20187.51,925086616
2020-06-08,20133.08,20399.38,20050.13,20231.38,773230382
2020-06-09,20242.58,20274.19,19678.08,19930.2,779956221
2020-06-10,20096.49,20180.85,19694.06,19758.01,703770726
2020-06-11,19222.04,19352.52,18806.86,18806.86,789867377
2020-06-12,18573.29,19168.7,18553.47,18888.16,610202640
2020-06-15,18303.31,19065.08,18302.94,18969.29,483442458
2020-06-16,19383.34,19874.47,19296.5,19625.63,786184607
2020-06-17,19670.11,19876.12,19487.39,19585.89,575170322
2020-06-18,19561.53,19815.26,19332.04,19485.76,495706424
2020-06-19,19600.92,19740.52,19572.39,19618.93,934839847
2020-06-22,19402.09,19684.77,19310.5,19478.73,421857545
2020-06-23,19625.82,19884.73,19551.2,19841.58,523455245
2020-06-24,19777.69,19906.6,19162.98,19162.98,511785177
2020-06-25,19101.47,19319.34,18878.38,19234.75,491616691
2020-06-26,19442.26,19549.19,19124.36,19124.36,366134854
2020-06-29,19159.05,19541.33,19112.59,19447.02,358186683
2020-06-30,19517.46,19540.46,19223.47,19375.52,414866924
2020-07-01,19452.48,19454.85,19013.37,19330.88,361833766
2020-07-02,19530.65,19975.39,19482.32,19886.88,495115832
2020-07-03,19941.4,19969.11,19631.64,19726.65,289547184
2020-07-06,20120.83,20222.71,19928.44,20031.86,443634481
2020-07-07,19938.22,20065.54,19845.04,20012.68,352024502
2020-07-08,19913.51,20101.18,19847.52,19899.53,327081768
2020-07-09,19993.36,20007.82,19502.46,19505.95,324855599
2020-07-10,19394.75,19770.35,19394.75,19767.6,299117358
2020-07-13,20062.56,20067.04,19734.94,20003.25,449146237
2020-07-14,19798.81,19899.81,19677.3,19879.75,425475040
2020-07-15,20045.69,20361.49,19982.04,20281.38,507289728
2020-07-16,20207.49,20388.71,20178.8,20356.09,483034261
2020-07-17,20414.23,20427.04,20264.33,20419.39,399015822
2020-07-20,20326.67,20679.1,20217.49,20621.48,448609311
2020-07-21,20898.52,21133.43,20703.08,20723.42,642358776
2020-07-22,20689.19,20797.06,20508.51,20598.78,400283866
2020-07-23,20664.33,20689.4,20362.93,20454.46,372189313
2020-07-24,20154.76,20240.52,19960.19,20075.27,378518281
2020-07-27,20034.4,20162.78,19913.62,20019.96,358176692
2020-07-28,20021.68,20119.58,19698.17,19902.63,335491863
2020-07-29,19895.43,19973.32,19719.02,19880.57,359277063
2020-07-30,19926.1,19975.86,19116.07,19228.47,545919752
2020-07-31,19341.53,19532.11,19085.76,19091.93,454759423
2020-08-03,19136.52,19402.21,18948.81,19379.79,411205213
2020-08-04,19531.56,19657.6,19377.42,19613.95,566864854
2020-08-05,19766.17,19896.27,19641.76,19740.2,544154358
2020-08-06,19701.73,19834.21,19352.6,19475.15,642423107
2020-08-07,19428.54,19564.35,19251.02,19516.43,349794649
2020-08-10,19569.97,19668.04,19454.47,19651.57,251844916
2020-08-11,19850.25,20293.75,19850.25,20209.11,486632191
2020-08-12,20172.42,20463.34,20150.65,20437.36,372877276
2020-08-13,20383.46,20471.63,20257.31,20257.31,314363849
2020-08-14,20159.07,20185.11,19821.07,20028.11,296289758
2020-08-17,20100.73,20123.28,19852.56,19950.32,246143344
2020-08-18,19845.2,20159.23,19722.58,19845.61,255470466
2020-08-19,19832.56,20055.4,19734.23,20055.4,221316834
2020-08-20,19826.91,19921,19718.9,19766.96,264922417
2020-08-21,19846.3,19868.1,19480.35,19695.43,300533218
2020-08-24,19908.35,20129.54,19887.33,20113.36,304828798
2020-08-25,20256.09,20367.67,20030.05,20030.05,327848815
2020-08-26,19971.03,20137.29,19928.45,20137.29,336048080
2020-08-27,20130.92,20133.3,19847.38,19847.38,479171130
2020-08-28,19952.98,19991.56,19686.9,19841.01,475736243
2020-08-31,19971.94,20081.25,19616.32,19633.69,411640345
2020-09-01,19776.36,19870.67,19434.74,19595.02,429280805
2020-09-02,19713.31,20036.44,19672.43,19858.21,375861084
2020-09-03,20009.24,20140.84,19462.04,19551.48,460398581
2020-09-04,19466.42,19780.96,19254.92,19391.25,470672560
2020-09-07,19530.02,19756.89,19480.11,19738.01,309461542
2020-09-08,19807.53,19816.77,19201.99,19380.18,431597728
2020-09-09,19365.27,19792.23,19364.23,19771.32,378273370
2020-09-10,19786.43,19971.13,19691.76,19820.22,462606677
2020-09-11,19789.55,19875.86,19697.87,19820.75,357725997
2020-09-14,19942.65,19967.57,19725.23,19793.8,270291796
2020-09-15,19830.6,20043,19718.27,19956.95,337754912
2020-09-16,19982.35,20033.1,19803.26,19963.99,338233861
2020-09-17,19645.95,19810.54,19630.01,19739.73,444680415
2020-09-18,19684.72,19789.85,19510.27,19524.94,714073687
2020-09-21,19408.31,19439.71,18778.28,18793.35,575956084
2020-09-22,18945.14,19081.42,18802.93,18895.59,384961345
2020-09-23,19080.18,19231.99,18929.89,18929.89,359846887
2020-09-24,18652.54,19101.93,18620.95,18906.83,413000778
2020-09-25,18935.85,18938.3,18545.92,18698.36,404244211
2020-09-28,18952.96,19173.31,18902.6,19160.1,385654470
2020-09-29,19131.79,19222.13,18996.27,19061.18,290185577
2020-09-30,18885.65,19146.11,18873.36,19015.27,344238524
2020-10-01,19176.56,19270.92,18969.95,19061.5,396385682
2020-10-02,18834.12,19072.25,18815.39,19064.31,371254113
2020-10-05,19207.93,19270.13,19090.78,19265.51,380939405
2020-10-06,19332.52,19520.07,19194.99,19429.81,440230004
2020-10-07,19409.96,19473.35,19356.11,19435.08,355101984
2020-10-08,19536.2,19631.24,19461.96,19582.43,366363798
2020-10-09,19591.79,19683.02,19475.69,19595.38,324307269
2020-10-12,19642.88,19764.74,19558.99,19718.77,302531804
2020-10-13,19722.24,19730.44,19488.56,19558.69,351485375
2020-10-14,19576.12,19738.33,19515.61,19607.73,306627589
2020-10-15,19380.41,19384.8,18957.3,19065.44,477390497
2020-10-16,19203.28,19454.47,19036.86,19389.68,447815214
2020-10-19,19475.83,19585.04,19309.82,19374.21,290278652
2020-10-20,19322.8,19568.16,19245.36,19482.13,375281281
2020-10-21,19526.44,19527.96,19083.32,19085.95,392793981
2020-10-22,19085.95,19170.73,18855.9,19076.95,375503749
2020-10-23,19081.98,19364.74,19073.99,19285.41,425542699
2020-10-26,18942.2,19202.51,18919.27,18945.14,415680364
2020-10-27,19010.84,19010.84,18647.42,18654.95,429077339
2020-10-28,18296.58,18346.74,17843.04,17897.79,679900601
2020-10-29,17964.67,18082.38,17636.38,17872.28,552011861
2020-10-30,17682.77,17969.87,17669.8,17943.11,470261222
2020-11-02,17967.7,18400.25,17806.44,18400.03,472405032
2020-11-03,18535.94,18986.24,18508.16,18986.24,537178729
2020-11-04,18673.2,19394.94,18576.91,19358.28,571091244
2020-11-05,19490.11,19788.12,19479.86,19731.38,497399980
2020-11-06,19685.69,19822.39,19482.23,19681.68,471238035
2020-11-09,20011.16,20931.67,19960.64,20750.18,1136870397
2020-11-10,20788.06,20929.49,20584.48,20851.58,936791375
2020-11-11,20957.81,21049.78,20815.67,20993.02,587145869
2020-11-12,20826.31,20959.57,20710.26,20817.73,543216522
2020-11-13,20706.83,20965.1,20701.06,20903.58,426848453
2020-11-16,21144.82,21435.14,21007.81,21317.01,682567321
2020-11-17,21306.6,21494.8,21248.38,21435.11,491659323
2020-11-18,21420.73,21658.84,21365.92,21622.66,587685317
2020-11-19,21485.63,21680.33,21426.06,21536.24,513106160
2020-11-20,21522.35,21770.67,21495.67,21706.96,493720873
2020-11-23,21870.99,21996.39,21701.79,21701.79,548503594
2020-11-24,21985.33,22149.55,21953.33,22145.06,721630204
2020-11-25,22280.55,22344.07,22054.4,22303.58,641951259
2020-11-26,22385.25,22387.26,22201.44,22201.44,541595948
2020-11-27,22172.91,22386.48,22167.35,22352.46,583607479
2020-11-30,22210.34,22353.36,22060.98,22060.98,734672165
2020-12-01,22193.1,22226.82,22010.47,22099.92,578774352
2020-12-02,22019.93,22042.76,21783.99,21972.2,543377917
2020-12-03,22019.4,22033.79,21901.55,22007.4,425138446
2020-12-04,22029.9,22197.25,22027.1,22178.8,507922145
2020-12-07,22129.6,22156.23,21964.24,22107.18,351279120
2020-12-08,22064.03,22105.96,21903.95,22053.42,275971204
2020-12-09,22215.29,22274.26,21957.17,21969.59,471702783
2020-12-10,22032.17,22088.77,21745.61,21915.51,450860116
2020-12-11,21857.29,21904.29,21572.21,21702.16,428052944
2020-12-14,21862.9,21997.33,21759.73,21759.73,389977722
2020-12-15,21718.18,21963.8,21676.08,21935.05,347534014
2020-12-16,21995.43,22176.22,21887.91,21986.52,447186999
2020-12-17,22078.67,22142.2,22009.49,22012.07,456360952
2020-12-18,21918.51,22144.62,21910.93,21976.12,653820854
2020-12-21,21469.63,21633.5,21087.1,21410.51,596283787
2020-12-22,21491.24,21851.12,21489.29,21844.33,307522330
2020-12-23,21969.94,22155.94,21920.58,22130.18,306654638
2020-12-28,22308.38,22354.36,22251.71,22288.52,260519673
2020-12-29,22389.38,22395.11,22203.13,22259.35,229758764
2020-12-30,22302.81,22345.34,22232.9,22232.9,224887379
2021-01-04,22398.06,22493.24,22228.45,22315.87,432600339
2021-01-05,22223.44,22354.82,22105.95,22200.6,381948564
2021-01-06,22364.33,22792.93,22218.08,22734.32,672067997
2021-01-07,22823.64,22852.34,22622.1,22746.08,476763737
2021-01-08,22946.06,23003.56,22700.8,22793.94,447809206
2021-01-11,22703.55,22804.43,22502.18,22722.01,358993418
2021-01-12,22787.34,22820.62,22557.73,22646.07,459404687
2021-01-13,22611.22,22811.95,22574.1,22743.65,388253210
2021-01-14,22742.7,22879.5,22637.72,22637.72,405187085
2021-01-15,22632.87,22747.87,22242.77,22381.35,434287834
2021-01-18,22257.69,22515.99,22239.21,22498.89,335089298
2021-01-19,22635.96,22650.32,22427.93,22441.72,386351163
2021-01-20,22569.5,22664.76,22502.84,22650.78,380508525
2021-01-21,22789.57,22835.89,22424.78,22428.93,407667661
2021-01-22,22253.07,22259.28,21925.76,22088.36,455886587
2021-01-25,22237.14,22250.33,21666.71,21735.95,444515287
2021-01-26,21710.34,22044.39,21655.18,21987,370538452
2021-01-27,21922.66,21985.33,21420.89,21662.73,460640189
2021-01-28,21470.49,21941.14,21311.51,21916.5,421309161
2021-01-29,21569.94,21786.49,21520.72,21572.53,430738481
2021-02-01,21737.03,21883.29,21618.5,21825.51,320779305
2021-02-02,21956.87,22151.69,21956.35,22066.87,385385112
2021-02-03,22444.17,22737.5,22378.07,22527.9,788305201
2021-02-04,22561.5,22982.11,22481.06,22900.55,585655738
2021-02-05,22988.37,23276.22,22937.04,23083.42,763260518
2021-02-08,23280.56,23512.99,23231.47,23425.92,677058763
2021-02-09,23482.3,23482.3,23258.53,23300.49,435700203
2021-02-10,23413.16,23414.12,23133.61,23264.68,449557439
2021-02-11,23287.88,23369.38,23254.61,23307.24,391629508
2021-02-12,23290.61,23410.6,23059.05,23410.6,355015681
2021-02-15,23628.94,23652.45,23561.8,23604.31,438025668
2021-02-16,23631.07,23641.42,23422.76,23440.81,372745247
2021-02-17,23384.42,23452.93,23122.45,23178.56,391642584
2021-02-18,23196.18,23278.34,22881.53,22921.83,385295071
2021-02-19,22935.06,23186.59,22851.6,23136.31,451362077
2021-02-22,22999.64,23044.89,22841.71,23009.18,377444956
2021-02-23,23101.56,23174.3,22635.06,22939.38,508987307
2021-02-24,22903.75,23133.14,22869.65,23098.15,879138678
2021-02-25,23264.6,23292.37,23054.57,23063.55,695998384
2021-02-26,22723.57,23027.08,22677.82,22848.58,561491552
2021-03-01,23123.23,23272.3,23077.93,23264.86,475925039
2021-03-02,23177.43,23326.05,23083.55,23083.55,444498489
2021-03-03,23218.27,23352.98,22824.03,23046.77,610081917
2021-03-04,22955.18,23188.25,22795.55,23093.1,505106172
2021-03-05,22955.06,23289.64,22873.6,22965.63,599011136
2021-03-08,23174.4,23730.18,23068.16,23681.57,660478962
2021-03-09,23691.49,23869.57,23631.59,23816.5,609586279
2021-03-10,23794.37,23958.05,23735.64,23925.96,599918880
2021-03-11,24023.57,24221.78,24023.57,24121.37,749086687
2021-03-12,24097.78,24179.85,24019.99,24113.22,583290786
2021-03-15,24216.73,24425.23,24054.43,24139.45,519599934
2021-03-16,24255.7,24318.7,24182.79,24261.12,547757310
2021-03-17,24276.99,24350.33,24197.87,24281.05,500169297
2021-03-18,24433.71,24459.14,24258.89,24360.49,624093308
2021-03-19,24013.89,24369.67,23967.38,24199.42,1238439967
2021-03-22,24074.96,24286.18,24028.92,24262.84,449212211
2021-03-23,24212.5,24217.92,24023.9,24113.86,465351117
2021-03-24,23970.14,24217.22,23934.2,24208.66,394805487
2021-03-25,24149.42,24264.86,23993.47,24218.55,453792460
2021-03-26,24389.69,24426.86,24265.88,24393.26,458321428
2021-03-29,24426.36,24485.5,24327.66,24421.4,377629031
2021-03-30,24536.53,24708.37,24469.24,24636.39,462377133
2021-03-31,24677.07,24777.97,24636.54,24648.56,434994528
2021-04-01,24730.95,24754.51,24655.82,24710,367511192
2021-04-06,24926.24,24939,24745.86,24761.12,434632488
2021-04-07,24762.08,24834.93,24602.49,24740.73,333239924
2021-04-08,24855.19,24876.11,24532.14,24576.51,475405365
2021-04-09,24613.8,24677.55,24429.41,24429.41,374772047
2021-04-12,24403.96,24577.73,24340.62,24457.18,269879772
2021-04-13,24486.23,24639.2,24461.64,24600.35,354011843
2021-04-14,24630.75,24631.31,24435.35,24574.74,325921230
2021-04-15,24600.93,24641.02,24469.76,24528.69,316884026
2021-04-16,24554.5,24767.02,24526.2,24744.38,394939356
2021-04-19,24733.48,24804.83,24656.85,24691.46,324913875
2021-04-20,24697.77,24732.35,24048.39,24088.65,456608982
2021-04-21,24193.62,24267.98,23916.97,24161.38,359507660
2021-04-22,24252.19,24413.98,24176.01,24398.41,299441644
2021-04-23,24277.79,24395.82,24226.97,24386.09,252123759
2021-04-26,24425.99,24547.38,24321.5,24513.84,318182753
2021-04-27,24514.59,24537.06,24345.84,24473.06,296533781
2021-04-28,24525.85,24554.58,24358.88,24459.57,357274304
2021-04-29,24547.59,24551.9,24151.48,24278.2,441420053
2021-04-30,24325.64,24395.88,24086.41,24141.16,468308040
2021-05-03,24196.26,24465.76,24146.67,24419.97,313818100
2021-05-04,24463.92,24515.99,23943.83,23977.53,447620270
2021-05-05,24158.54,24473.23,24105.91,24463.89,383980287
2021-05-06,24552.06,24676.53,24371.04,24495.07,733955255
2021-05-07,24630.14,24640.96,24420.26,24612.04,438033122
2021-05-10,24724.02,24812.5,24651.38,24802.9,502942882
2021-05-11,24613.92,24618.81,24261.77,24396.01,522873562
2021-05-12,24439.96,24535.38,24253.64,24452.93,482485443
2021-05-13,24235.33,24564.33,23898.05,24486.01,436087507
2021-05-14,24624.46,24766.09,24430.3,24766.09,405302820
2021-05-17,24846.39,24928.58,24713.14,24862.68,410589193
2021-05-18,25053.83,25113.85,24817.65,24880.45,440377169
2021-05-19,24622.58,24772.06,24260.22,24486.69,459507571
2021-05-20,24607.86,24702.11,24396.74,24702.11,387862504
2021-05-21,24769.73,24975,24716.53,24975,463201840
2021-05-24,24851.41,24968.72,24792.24,24891.24,313762445
2021-05-25,24950.35,25009.43,24881.48,24892.9,384798565
2021-05-26,24958.25,24996.16,24682.14,24778.04,421564500
2021-05-27,24712.65,25102.89,24708.15,25056.19,633451513
2021-05-28,25095.56,25186.17,25043.08,25169.39,339076446
2021-05-31,25170.57,25278.91,25148.85,25170.55,228399821
2021-06-01,25272.66,25553.39,25268.18,25321.82,369143942
2021-06-02,25281.16,25407.83,25255.95,25379.69,287931035
2021-06-03,25358.68,25478.72,25201.14,25452.33,337061135
2021-06-04,25448.84,25570.46,25442.01,25570.46,345031847
2021-06-07,25555.99,25829.43,25515.47,25824.71,403517379
2021-06-08,25843.25,25926.66,25704.57,25809.16,382223058
2021-06-09,25845.44,25880.37,25692.37,25741.75,264055990
2021-06-10,25755.57,25769.32,25517.2,25638.19,324080354
